"election_year","state","total_votes","percentage_votes_republican","percentage_votes_democracts","percentage_votes_third","adjusted_percentage_votes_republican","adjusted_percentage_votes_democrats"
1992,"RHODE ISLAND",453365,0.290276046893783,0.470479635613689,0.239244317492528,0.381562771817918,0.618437228182082
1992,"SOUTH CAROLINA",1228912,0.469933567252985,0.427625411746325,0.10244102100069,0.523568454272403,0.476431545727597
1992,"SOUTH DAKOTA",336254,0.406591445752318,0.371409708137301,0.221998846110381,0.522610337683386,0.477389662316614
1992,"TENNESSEE",1982638,0.42433364033172,0.470847930888039,0.104818428780241,0.47401963352924,0.52598036647076
1992,"TEXAS",6154018,0.405600211114105,0.37078458334051,0.223615205545385,0.522421631658855,0.477578368341145
1992,"UTAH",743998,0.433646327006255,0.246545017594133,0.319808655399611,0.637535791139803,0.362464208860197
1992,"VERMONT",289701,0.304182588254787,0.461137517647506,0.234679894097708,0.397457986414931,0.602542013585069
1992,"VIRGINIA",2559129,0.449573663539431,0.405860744026581,0.144565592433988,0.525550129341435,0.474449870658566
1992,"WASHINGTON",2287565,0.31965605348919,0.434102200374634,0.246241746136175,0.424082989274888,0.575917010725112
1992,"WEST VIRGINIA",683677,0.353930291643569,0.484148216189809,0.161921492166623,0.422311619180593,0.577688380819407
1992,"WISCONSIN",2531064,0.367772209631997,0.411315557409848,0.220912232958155,0.472054914978845,0.527945085021155
1992,"WYOMING",199884,0.396965239839107,0.340997778711653,0.262036981449241,0.537920234293966,0.462079765706034
1996,"ALABAMA",1534349,0.501218432051639,0.431560876958241,0.0672206909901202,0.53733871153689,0.462661288463111
1996,"ALASKA",241620,0.508012581739922,0.332671136495323,0.159316281764755,0.604285025058338,0.395714974941662
1996,"ARIZONA",1404405,0.442944164966659,0.465170659460768,0.0918851755725734,0.487762288481457,0.512237711518543
1996,"ARKANSAS",884262,0.368008576643574,0.537364491519482,0.0946269318369442,0.406471751352445,0.593528248647555
1996,"CALIFORNIA",10019469,0.382094200800462,0.510988656185273,0.106917143014266,0.42783734769031,0.572162652309689
1996,"COLORADO",1510702,0.457964575409313,0.444264984093488,0.0977704404971993,0.507592076302274,0.492407923697726
1996,"CONNECTICUT",1392614,0.346908044871012,0.528315814719657,0.124776140409331,0.396364931176873,0.603635068823127
1996,"DELAWARE",270810,0.365798899597504,0.518278497839814,0.115922602562682,0.4137634336743,0.5862365663257
1996,"DISTRICT OF COLUMBIA",185726,0.0933579574211473,0.851900110916081,0.054741931662772,0.0987645179113574,0.901235482088643
1996,"FLORIDA",5303154,0.423245487496686,0.480255711978193,0.0964988005251215,0.468450388048936,0.531549611951064
1996,"GEORGIA",2298899,0.470156801146984,0.458414658495219,0.0714285403577974,0.506322691985542,0.493677308014458
1996,"HAWAII",360120,0.31640286571143,0.569288015106076,0.114309119182495,0.357238481917512,0.642761518082488
1996,"IDAHO",491711,0.521841081448249,0.33646389850949,0.141695020042261,0.607990275757159,0.392009724242841
1996,"ILLINOIS",4311391,0.368099529826917,0.543152778302873,0.0887476918702108,0.403949078145422,0.596050921854578
1996,"INDIANA",2135431,0.471423801565117,0.415571376457493,0.11300482197739,0.531484063550457,0.468515936449543
1996,"IOWA",1234075,0.399201021007637,0.502609646901525,0.0981893320908373,0.442666110762673,0.557333889237327
1996,"KANSAS",1074300,0.542907009215303,0.360847994042632,0.0962449967420646,0.600723655479842,0.399276344520159
1996,"KENTUCKY",1388708,0.44882221460523,0.458421784853259,0.0927560005415105,0.494709488156572,0.505290511843428
1996,"LOUISIANA",1783959,0.399440794323188,0.520099957454179,0.0804592482226329,0.434391617284079,0.565608382715921
1996,"MAINE",605897,0.307606738439042,0.516239558868917,0.176153702692042,0.373378795831447,0.626621204168553
1996,"MARYLAND",1780870,0.382694974927985,0.542547743518617,0.0747572815533981,0.413615765137276,0.586384234862724
1996,"MASSACHUSETTS",2556459,0.280879920233417,0.614720987115381,0.104399092651202,0.313621745945849,0.686378254054151
1996,"MICHIGAN",3848844,0.384845943353381,0.516948205746972,0.0982058508996468,0.426755866333032,0.573244133666968
1996,"MINNESOTA",2192492,0.349554297119442,0.511007565820081,0.139438137060477,0.406193107286242,0.593806892713758
1996,"MISSISSIPPI",893857,0.492067523104926,0.440811002207288,0.0671214746877856,0.527472237545871,0.472527762454129
1996,"MISSOURI",2158065,0.412413898561906,0.475395782796162,0.112190318641932,0.464529625235718,0.535470374764281
1996,"MONTANA",407083,0.441315407423056,0.412500644831644,0.1461839477453,0.516874104507242,0.483125895492758
1996,"NEBRASKA",677415,0.536549973059351,0.349506580161349,0.113943446779301,0.60554822500783,0.39445177499217
1996,"NEVADA",464279,0.429147129204638,0.439334968844165,0.131517901951197,0.49413468644753,0.50586531355247
1996,"NEW HAMPSHIRE",496597,0.395664895277257,0.495705773494403,0.10862933122834,0.443883682893108,0.556116317106892
1996,"NEW JERSEY",3075860,0.358631082038844,0.537202928611835,0.10416598934932,0.400332067966873,0.599667932033127
1996,"NEW MEXICO",556074,0.418561198689383,0.491832022356737,0.0896067789538802,0.459758694389684,0.540241305610316
1996,"NEW YORK",6439129,0.270022079073117,0.566789390304186,0.163188530622698,0.322679706187642,0.677320293812358
1996,"NORTH CAROLINA",2515807,0.487294136632898,0.440355321374016,0.0723505419930861,0.525299866697346,0.474700133302654
1996,"NORTH DAKOTA",266411,0.469387525289872,0.401278475738614,0.129333998971514,0.539113190058416,0.460886809941583
1996,"OHIO",4534434,0.410168722270519,0.473757474472007,0.116073803257474,0.464030508182795,0.535969491817205
1996,"OKLAHOMA",1206713,0.48256296236139,0.404491374502471,0.112945663136139,0.544006091067058,0.455993908932942
1996,"OREGON",1377760,0.390599233538497,0.471519713157589,0.137881053303914,0.453068842803418,0.546931157196582
1996,"PENNSYLVANIA",4501307,0.400143558304288,0.492261247677619,0.107595194018093,0.448387946391675,0.551612053608325
1996,"RHODE ISLAND",390247,0.268248058281037,0.597185884837039,0.134566056881923,0.309957866125016,0.690042133874984
1996,"SOUTH CAROLINA",1150182,0.498476762807973,0.440062529234504,0.0614607079575232,0.531119759219855,0.468880240780145
1996,"SOUTH DAKOTA",323826,0.464888551259009,0.430271195024488,0.104840253716502,0.519335853951345,0.480664146048655
1996,"TENNESSEE",1894105,0.45590397575636,0.479987117926409,0.0641089063172316,0.487133576581394,0.512866423418606
1996,"TEXAS",5611644,0.487587416450509,0.438317719370651,0.0740948641788396,0.526606233821223,0.473393766178777
1996,"UTAH",665629,0.54371278895601,0.332967764325172,0.123319446718818,0.620194878192561,0.379805121807439
1996,"VERMONT",258449,0.310900796675553,0.533544335632949,0.155554867691498,0.36817169615938,0.63182830384062
1996,"VIRGINIA",2416642,0.471046187230049,0.451477711634574,0.0774761011353771,0.510605945070669,0.489394054929331
1996,"WASHINGTON",2253837,0.373013665140824,0.498404720483336,0.12858161437584,0.428053471552187,0.571946528447813
1996,"WEST VIRGINIA",636459,0.36757434493031,0.515055958042859,0.117369697026831,0.416453348238921,0.583546651761079
1996,"WISCONSIN",2196169,0.384774122574356,0.488109521626068,0.127116355799576,0.440808033385498,0.559191966614502
1996,"WYOMING",211571,0.498121198084804,0.368358612475245,0.133520189439952,0.57487917434896,0.42512082565104
2000,"ALABAMA",1666272,0.564837553532677,0.415665029478981,0.0194974169883428,0.576069419213311,0.423930580786689
2000,"ALASKA",285560,0.586209553158706,0.276663398235047,0.137127048606247,0.679369485637292,0.320630514362708
2000,"ARIZONA",1532016,0.51021138160437,0.447345850173889,0.0424427682217418,0.532825991671399,0.467174008328601
2000,"ARKANSAS",921781,0.513071976966329,0.45864256260435,0.0282854604293211,0.528006895104208,0.471993104895792
2000,"CALIFORNIA",10965822,0.416514968052555,0.534497368277545,0.0489876636699009,0.437970100009282,0.562029899990718
2000,"COLORADO",1741368,0.507502147736722,0.42393509011306,0.0685627621502175,0.54485919943279,0.45514080056721
2000,"CONNECTICUT",1459525,0.384436032270773,0.559096281324403,0.0564676864048235,0.407443419511455,0.592556580488545
2000,"DELAWARE",327529,0.419162883286671,0.549777271630909,0.0310598450824202,0.432599352147116,0.567400647852884
2000,"DISTRICT OF COLUMBIA",201894,0.0895172714394682,0.851550813793377,0.058931914767155,0.0951230552222152,0.904876944777785
2000,"FLORIDA",5963110,0.488468265720404,0.488378212040361,0.0231535222392342,0.500046094080336,0.499953905919664
2000,"GEORGIA",2583208,0.549595696513792,0.432109996562414,0.018294306923794,0.559837536229027,0.440162463770973
2000,"HAWAII",367951,0.374628686971907,0.557916679123035,0.067454633905058,0.401727037195707,0.598272962804293
2000,"IDAHO",501615,0.671704394804781,0.276381288438344,0.0519143167568753,0.70848490455744,0.29151509544256
2000,"ILLINOIS",4742108,0.425848799732102,0.545965212095549,0.0281859881723487,0.438199896841604,0.561800103158396
2000,"INDIANA",2199302,0.566468816015263,0.41012102930839,0.0234101546763473,0.580047825325819,0.419952174674181
2000,"IOWA",1353022,0.468856382231775,0.471919155786085,0.0592244619821407,0.498372208124818,0.501627791875182
2000,"KANSAS",1072216,0.580416632469577,0.372383922642453,0.0471994448879703,0.609169074635281,0.390830925364719
2000,"KENTUCKY",1544106,0.565064833631888,0.413781825859106,0.0211533405090065,0.577276152656766,0.422723847343234
2000,"LOUISIANA",1765656,0.525510631742537,0.448753324543399,0.0257360437140643,0.539392459663472,0.460607540336528
2000,"MAINE",651817,0.439718509949879,0.49086016473949,0.0694213253106317,0.472521584589996,0.527478415410004
2000,"MARYLAND",2025212,0.401847806550623,0.564883083845049,0.0332691096043278,0.415677010575457,0.584322989424543
2000,"MASSACHUSETTS",2733964,0.32132902993602,0.591261260206791,0.087409709857189,0.352106562393662,0.647893437606338
2000,"MICHIGAN",4232501,0.461462147321406,0.512797988706914,0.0257398639716801,0.473653935182659,0.526346064817341
2000,"MINNESOTA",2438685,0.455023506520932,0.479055720603522,0.0659207728755456,0.487135880241887,0.512864119758113
2000,"MISSISSIPPI",994184,0.576195150998206,0.406981001504752,0.0168238474970428,0.586054848392463,0.413945151607537
2000,"MISSOURI",2359892,0.504228159593744,0.470842733481024,0.0249291069252322,0.517119486567507,0.482880513432493
2000,"MONTANA",410986,0.584394602249225,0.333651267926401,0.0819541298243736,0.636563619786697,0.363436380213303
2000,"NEBRASKA",697019,0.622453620346074,0.332530390132837,0.0450159895210891,0.65179480862085,0.34820519137915
2000,"NEVADA",609426,0.494850892479153,0.459412627620088,0.0457364799007591,0.518568384996724,0.481431615003276
2000,"NEW HAMPSHIRE",569081,0.480703098504431,0.468031791607873,0.0512651098876961,0.506678001952188,0.493321998047812
2000,"NEW JERSEY",3187226,0.4029124385908,0.561256089150879,0.0358314722583212,0.417885905832791,0.582114094167209
2000,"NEW MEXICO",598605,0.478474118993326,0.479085540548442,0.0424403404582321,0.499680739706909,0.500319260293091
2000,"NEW YORK",6960215,0.324498165645745,0.566392704823055,0.1091091295312,0.364240084169893,0.635759915830107
2000,"NORTH CAROLINA",2914990,0.559577562873286,0.431456711686833,0.00896572543988144,0.56463996981503,0.43536003018497
2000,"NORTH DAKOTA",288256,0.606585812611012,0.330553396980462,0.0628607904085258,0.647273965706163,0.352726034293837
2000,"OHIO",4701998,0.499864738351654,0.464404280903565,0.0357309807447813,0.518387222206661,0.481612777793339
2000,"OKLAHOMA",1234229,0.603078521084823,0.384269045695734,0.0126524332194431,0.610806712221189,0.389193287778811
2000,"OREGON",1533950,0.465189217379967,0.469599400241207,0.0652113823788259,0.497641080144694,0.502358919855306
2000,"PENNSYLVANIA",4912185,0.464381329286254,0.506081713127661,0.0295369575860844,0.478515212831969,0.521484787168032
2000,"RHODE ISLAND",409112,0.319117992139072,0.609877001896791,0.071005005964137,0.343508839324007,0.656491160675993
2000,"SOUTH CAROLINA",1383902,0.568603846226106,0.409015233737649,0.0223809200362453,0.581621060676503,0.418378939323497
2000,"SOUTH DAKOTA",316269,0.602967726840127,0.375642253904113,0.0213900192557601,0.616147125723739,0.383852874276261
2000,"TENNESSEE",2076181,0.51149153180768,0.472848947177534,0.0156595210147863,0.51962866785179,0.48037133214821
2000,"TEXAS",6407637,0.592985994681035,0.37981958091571,0.0271944244032551,0.609562701485629,0.390437298514371
2000,"UTAH",770754,0.668301429509286,0.263447221811369,0.0682513486793452,0.717255054313241,0.282744945686759
2000,"VERMONT",294308,0.406971607975318,0.506347092161953,0.0866812998627288,0.445596491032266,0.554403508967734
2000,"VIRGINIA",2739447,0.52473729186949,0.444356105447559,0.0309066026829502,0.541472363058333,0.458527636941667
2000,"WASHINGTON",2487433,0.445786479475025,0.501582153167543,0.0526313673574323,0.470552289905946,0.529447710094054
2000,"WEST VIRGINIA",648124,0.51915219927051,0.455926643666953,0.0249211570625374,0.532420740159374,0.467579259840626
2000,"WISCONSIN",2598607,0.476131635141443,0.478328196606874,0.0455401682516825,0.498849316968422,0.501150683031578
2000,"WYOMING",213726,0.692227431384109,0.282983820405566,0.0247887482103254,0.70982305640317,0.29017694359683
2004,"ALABAMA",1883415,0.624606897577008,0.368444023223772,0.00694907919922056,0.628977713522823,0.371022286477178
2004,"ALASKA",312598,0.610653299125394,0.355168619121044,0.0341780817535621,0.632262829812463,0.367737170187537
2004,"ARIZONA",2012585,0.548694340860138,0.443968329287956,0.00733732985190688,0.552750050304883,0.447249949695117
2004,"ARKANSAS",1054945,0.543059590784354,0.445476304451891,0.0114641047637555,0.549357482516678,0.450642517483322
2004,"CALIFORNIA",12421353,0.443576959772418,0.543055575346744,0.0133674648808387,0.449586795471775,0.550413204528225
2004,"COLORADO",2129630,0.517110953545921,0.470378422542883,0.0125106239111958,0.523662295582426,0.476337704417574
2004,"CONNECTICUT",1578769,0.43947277910828,0.543137089719902,0.017390131171818,0.447250524394159,0.552749475605841
2004,"DELAWARE",375190,0.457528185719236,0.533468376022815,0.0090034382579493,0.461684937549084,0.538315062450916
2004,"DISTRICT OF COLUMBIA",227586,0.09339766066454,0.891838689550324,0.0147636497851362,0.0947972135256393,0.905202786474361
2004,"FLORIDA",7609810,0.52097516232337,0.470911100277142,0.00811373739948829,0.525236795756688,0.474763204243312
2004,"GEORGIA",3301875,0.579747567669885,0.413749460533788,0.00650297179632784,0.583542326964096,0.416457673035904
2004,"HAWAII",429013,0.452645957115519,0.540095521580931,0.00725852130355024,0.455955519970697,0.544044480029303
2004,"IDAHO",598376,0.683909448239903,0.302649170421274,0.0134413813388237,0.693227381833643,0.306772618166357
2004,"ILLINOIS",5274322,0.444786268263485,0.548231602090278,0.006982129646237,0.447913659504466,0.552086340495535
2004,"INDIANA",2468002,0.599447650366572,0.392629746653366,0.00792260298006242,0.604234762496585,0.395765237503415
2004,"IOWA",1506908,0.499006575053022,0.49233131684217,0.00866210810480799,0.503366792627129,0.496633207372871
2004,"KANSAS",1187756,0.620039806155473,0.366230943055644,0.0137292507888826,0.628670987810822,0.371329012189178
2004,"KENTUCKY",1795882,0.595495138322006,0.396870729814097,0.00763413186389752,0.600076199154739,0.399923800845261
2004,"LOUISIANA",1943106,0.5672202134109,0.422158647032123,0.0106211395569773,0.573309412692435,0.426690587307565
2004,"MAINE",740752,0.445764574378469,0.535728556925935,0.0185068686955958,0.454169835896914,0.545830164103086
2004,"MARYLAND",2384238,0.429782177785943,0.559717612084028,0.010500210130029,0.434342869180821,0.565657130819179
2004,"MASSACHUSETTS",2927455,0.365884018712499,0.616166602048537,0.0179493792389635,0.372571444870081,0.627428555129919
2004,"MICHIGAN",4839252,0.478120585578102,0.512307067290565,0.00957234713133352,0.482741555320348,0.517258444679652
2004,"MINNESOTA",2828387,0.476135337915215,0.510896846860065,0.01296781522472,0.48239089389331,0.517609106106689
2004,"MISSISSIPPI",1139824,0.590143741489914,0.401611125928213,0.00824513258187229,0.595050007696214,0.404949992303786
2004,"MISSOURI",2731364,0.532961919392655,0.461004465168319,0.00603361543902607,0.536197126654399,0.463802873345601
2004,"MONTANA",450434,0.590681431685885,0.38565028394837,0.023668284365745,0.605000761756634,0.394999238243366
2004,"NEBRASKA",778186,0.658986411988908,0.326821608201638,0.0141919798094543,0.668473372595947,0.331526627404053
2004,"NEVADA",829587,0.504696915453111,0.47878040518957,0.0165226793573188,0.513175957248615,0.486824042751385
2004,"NEW HAMPSHIRE",678287,0.488343429846068,0.502016108225574,0.00964046192835776,0.493097113798627,0.506902886201373
2004,"NEW JERSEY",3611691,0.462388116812872,0.529234090070275,0.00837779311685302,0.466294636811578,0.533705363188422
2004,"NEW MEXICO",756304,0.498384247604138,0.490466796420487,0.011148955975375,0.504003358863549,0.495996641136451
2004,"NEW YORK",7448266,0.376865299923499,0.561305812654919,0.0618288874215824,0.401702093435539,0.598297906564461
2004,"NORTH CAROLINA",3501007,0.560171973377945,0.435831462205017,0.00399656441703773,0.562419720018411,0.437580279981589
2004,"NORTH DAKOTA",312833,0.628613349614651,0.354988124654368,0.0163985257309811,0.639093541499433,0.360906458500567
2004,"OHIO",5627903,0.508140243355296,0.487066852431536,0.00479290421316785,0.510587440047892,0.489412559952108
2004,"OKLAHOMA",1463758,0.655704016647561,0.344295983352439,0,0.655704016647561,0.344295983352439
2004,"OREGON",1836782,0.471929167424332,0.513486630422119,0.014584202153549,0.478913742255499,0.521086257744501
2004,"PENNSYLVANIA",5769590,0.484236661530542,0.509238091441506,0.00652524702795173,0.487417179029376,0.512582820970624
2004,"RHODE ISLAND",437134,0.386714371336936,0.59423426226283,0.0190513664002343,0.394224894241219,0.605775105758781
2004,"SOUTH CAROLINA",1617700,0.579819496816468,0.409018359399147,0.0111621437843852,0.586364582597492,0.413635417402508
2004,"SOUTH DAKOTA",388215,0.599111317182489,0.384436459178548,0.0164522236389629,0.609132908010937,0.390867091989063
2004,"TENNESSEE",2437319,0.567990894913633,0.425252911087962,0.00675619399840563,0.571854454547407,0.428145545452593
2004,"TEXAS",7410749,0.610858227690615,0.382242604627413,0.00689916768197115,0.615101918971099,0.384898081028901
2004,"UTAH",927844,0.715359478533029,0.259956415087019,0.0246841063799518,0.73346439160122,0.26653560839878
2004,"VERMONT",312309,0.388013153639504,0.589374625771271,0.0226122205892241,0.396989978607488,0.603010021392512
2004,"VIRGINIA",3195415,0.537319565690216,0.455259176038167,0.0074212582716173,0.541336967135301,0.458663032864699
2004,"WASHINGTON",2859084,0.456402819924144,0.528211483118369,0.0153856969574871,0.46353462316547,0.53646537683453
2004,"WEST VIRGINIA",755792,0.560707178694667,0.432051410970214,0.00724141033511866,0.564797106297455,0.435202893702545
2004,"WISCONSIN",2997007,0.49319871458425,0.496997170844112,0.00980411457163764,0.498081967257308,0.501918032742693
2004,"WYOMING",243861,0.687395688527481,0.290230910231648,0.0223734012408708,0.703127031731717,0.296872968268283
2008,"ALABAMA",2099819,0.603169130291706,0.387404342945749,0.00942652676254477,0.608909027535727,0.391090972464273
2008,"ALASKA",326197,0.594245195388063,0.378893735993893,0.0268610686180437,0.610647849165971,0.389352150834029
2008,"ARIZONA",2293475,0.536352478226272,0.451152508747643,0.0124950130260849,0.543139007196163,0.456860992803837
2008,"ARKANSAS",1086617,0.587159044999296,0.388646597651242,0.0241943573494617,0.601717206107173,0.398282793892827
2008,"CALIFORNIA",13561900,0.369548588324645,0.610126383471343,0.0203250282040127,0.377215504084146,0.622784495915854
2008,"COLORADO",2401361,0.447075221093372,0.536602368406916,0.0163224104997125,0.454493653068266,0.545506346931734
2008,"CONNECTICUT",1646792,0.382214633056269,0.605888296761218,0.0118970701825124,0.386816617502458,0.613183382497542
2008,"DELAWARE",412412,0.369470335489753,0.619426689815039,0.0111029746952077,0.373618613501114,0.626381386498886
2008,"DISTRICT OF COLUMBIA",265853,0.0653255746596803,0.924571097561434,0.0101033277788853,0.0659923166658434,0.934007683334157
2008,"FLORIDA",8390744,0.482153191659762,0.510333052706649,0.00751375563358863,0.485803399691007,0.514196600308993
2008,"GEORGIA",3924486,0.522045179929295,0.469901790960651,0.00805302911005416,0.526283355108118,0.473716644891882
2008,"HAWAII",456064,0.264362019365703,0.714529101178782,0.021108879455515,0.270062741215446,0.729937258784554
2008,"IDAHO",655122,0.615170914730386,0.360909876328379,0.0239192089412354,0.630245898050206,0.369754101949795
2008,"ILLINOIS",5522371,0.367809225421472,0.619181145200132,0.0130096293783956,0.372657359554406,0.627342640445594
2008,"INDIANA",2751054,0.489139071788485,0.499459116396843,0.0114018118146718,0.494780465546219,0.505219534453781
2008,"IOWA",1537123,0.443932593553021,0.539280200738653,0.0167872057083265,0.451512222105326,0.548487777894673
2008,"KANSAS",1235872,0.566122543434919,0.416519671940136,0.017357784624945,0.576122758189094,0.423877241810906
2008,"KENTUCKY",1826620,0.573990211428759,0.411681137839288,0.014328650731953,0.582334275877046,0.417665724122954
2008,"LOUISIANA",1960761,0.585627213107564,0.399329138023451,0.0150436488689851,0.594571741615854,0.405428258384146
2008,"MAINE",731163,0.403840183379082,0.57705737297976,0.019102443641158,0.411704750165924,0.588295249834076
2008,"MARYLAND",2631596,0.364745196451127,0.619193447626459,0.0160613559224136,0.370699127071145,0.629300872928855
2008,"MASSACHUSETTS",3102995,0.357349592893318,0.613631991028023,0.0290184160786595,0.36802921786647,0.63197078213353
2008,"MICHIGAN",5001596,0.409597056619527,0.574332473074595,0.0160704703058784,0.416286984238455,0.583713015761545
2008,"MINNESOTA",2910369,0.438229310441391,0.540602926982798,0.0211677625758108,0.447706250046073,0.552293749953927
2008,"MISSISSIPPI",1289865,0.561761889810174,0.430015544262384,0.00822256592744202,0.566419309928638,0.433580690071362
2008,"MISSOURI",2925205,0.494260744118788,0.492926478657051,0.0128127772241604,0.500675791496766,0.499324208503234
2008,"MONTANA",490109,0.495324509445858,0.472684647700818,0.0319908428533245,0.511694032839407,0.488305967160593
2008,"NEBRASKA",801281,0.565318533697916,0.415982657769247,0.0186988085328368,0.576090744221656,0.423909255778344
2008,"NEVADA",967848,0.42654115108984,0.551466759243187,0.0219920896669725,0.436132618748039,0.563867381251961
2008,"NEW HAMPSHIRE",710970,0.445214284709622,0.541268970561346,0.0135167447290322,0.451314588798905,0.548685411201095
2008,"NEW JERSEY",3868237,0.417039338592749,0.57272137151886,0.010239289888391,0.42135370128576,0.57864629871424
2008,"NEW MEXICO",830158,0.417790348343327,0.569074802627934,0.0131348490287391,0.423350999812024,0.576649000187976
2008,"NEW YORK",7722019,0.313172371111752,0.601569615407577,0.0852580134806713,0.342361426202157,0.657638573797843
2008,"NORTH CAROLINA",4310851,0.493747986186486,0.497036663990474,0.00921534982303958,0.498340366999327,0.501659633000673
2008,"NORTH DAKOTA",316621,0.53250100277619,0.446205400147179,0.021293597076631,0.544086562819681,0.455913437180319
2008,"OHIO",5708350,0.469105783632749,0.515042700605254,0.0158515157619978,0.476661592377459,0.523338407622541
2008,"OKLAHOMA",1462661,0.656450811226935,0.343549188773065,0,0.656450811226935,0.343549188773065
2008,"OREGON",1827864,0.404009816922922,0.567488062569206,0.0285021205078715,0.415862788227728,0.584137211772272
2008,"PENNSYLVANIA",6013272,0.441670524799144,0.544855280120374,0.013474195080482,0.447702961845156,0.552297038154845
2008,"RHODE ISLAND",471766,0.350578464747354,0.628640046124562,0.0207814891280847,0.358018624908542,0.641981375091458
2008,"SOUTH CAROLINA",1920969,0.538736439786379,0.448965600173662,0.012297960039959,0.545444291892091,0.454555708107909
2008,"SOUTH DAKOTA",381975,0.531589763727993,0.447474311146017,0.0209359251259899,0.542957072341154,0.457042927658846
2008,"TENNESSEE",2599749,0.568969542828942,0.41828538062713,0.0127450765439279,0.576314718023545,0.423685281976455
2008,"TEXAS",8077795,0.554523604523264,0.436831214458896,0.00864518101783964,0.559359367509407,0.440640632490593
2008,"UTAH",952370,0.625838697145017,0.344057456660752,0.0301038461942312,0.645263613727401,0.354736386272599
2008,"VERMONT",325046,0.304492287245498,0.674556831956092,0.0209508807984101,0.311008182606619,0.688991817393381
2008,"VIRGINIA",3723260,0.463305006902553,0.526294698731757,0.0104002943656903,0.468174155938724,0.531825844061276
2008,"WASHINGTON",3036878,0.404763049421149,0.576528922136484,0.0187080284423675,0.41247973197891,0.58752026802109
2008,"WEST VIRGINIA",713451,0.557103431069548,0.425897503822968,0.0169990651074846,0.566737437671373,0.433262562328627
2008,"WISCONSIN",2983417,0.423136624883481,0.562177865179423,0.0146855099370956,0.429443217521816,0.570556782478184
2008,"WYOMING",254904,0.647137745974955,0.325094937702037,0.0277673163230079,0.665620233550959,0.334379766449041
2012,"ALABAMA",2074338,0.605458223298228,0.383590330987525,0.0109514457142471,0.612162285334377,0.387837714665623
2012,"ALASKA",300495,0.548015773972945,0.408126591124644,0.043857634902411,0.573152904815604,0.426847095184396
2012,"ARIZONA",2299254,0.536545331659747,0.445897669417994,0.0175569989222591,0.546133802237032,0.453866197762968
2012,"ARKANSAS",1069468,0.605669360841091,0.368789903017201,0.0255407361417078,0.621544053512296,0.378455946487704
2012,"CALIFORNIA",13038547,0.371203785207048,0.602389591416896,0.0264066233760556,0.381271888367034,0.618728111632966
2012,"COLORADO",2569516,0.46127091639048,0.514922265516152,0.0238068180933686,0.472520116857975,0.527479883142025
2012,"CONNECTICUT",1558204,0.40745114246915,0.580850132588544,0.0116987249423054,0.412274225230929,0.587725774769071
2012,"DELAWARE",413890,0.399826040735461,0.586107419845853,0.0140665394186861,0.405530450807218,0.594469549192782
2012,"DISTRICT OF COLUMBIA",293764,0.0727829141760052,0.909131139281873,0.0180859465421222,0.0741235079788248,0.925876492021175
2012,"FLORIDA",8474179,0.491309777619755,0.500078650686987,0.00861157169325784,0.495577478606338,0.504422521393662
2012,"GEORGIA",3897839,0.533292421775245,0.455079596668821,0.0116279815559339,0.539566490980567,0.460433509019433
2012,"HAWAII",437159,0.276821476853959,0.701479324456319,0.0216991986897216,0.282961514989256,0.717038485010744
2012,"IDAHO",652274,0.645297834958928,0.326223335592098,0.0284788294489739,0.664213868435753,0.335786131564247
2012,"ILLINOIS",5242014,0.407327412708169,0.576021353624771,0.01665123366706,0.414224766078831,0.585775233921169
2012,"INDIANA",2624534,0.541255323802245,0.439273029040584,0.0194716471571715,0.552003745973273,0.447996254026727
2012,"IOWA",1582180,0.461778685105361,0.519880165341491,0.0183411495531482,0.470406480718998,0.529593519281002
2012,"KANSAS",1159971,0.597113203692161,0.37994570553919,0.0229410907686485,0.61113326745253,0.388866732547469
2012,"KENTUCKY",1797212,0.604931415993216,0.378013278344458,0.0170553056623259,0.615427723938049,0.384572276061951
2012,"LOUISIANA",1994065,0.577845757284743,0.405774636233022,0.016379606482236,0.58746825614114,0.41253174385886
2012,"MAINE",724758,0.403273920398257,0.553710341934825,0.0430157376669178,0.421400786064229,0.578599213935771
2012,"MARYLAND",2707327,0.358977323389454,0.619741907793185,0.0212807688173612,0.36678274213094,0.63321725786906
2012,"MASSACHUSETTS",3184196,0.373191223153349,0.603383083202165,0.0234256936444867,0.3821431925094,0.6178568074906
2012,"MICHIGAN",4730961,0.447109160274202,0.542082042105188,0.0108087976206103,0.451994679288221,0.548005320711779
2012,"MINNESOTA",2936561,0.449582011066686,0.526523031532463,0.0238949574008509,0.460587735383018,0.539412264616982
2012,"MISSISSIPPI",1285584,0.552858467435811,0.437893595439893,0.00924793712429526,0.558018991987878,0.441981008012122
2012,"MISSOURI",2757323,0.537637411358771,0.443834835454533,0.0185277531866959,0.5477866675338,0.4522133324662
2012,"MONTANA",484048,0.553515353849205,0.416981373748058,0.0295032724027369,0.570342318638815,0.429657681361185
2012,"NEBRASKA",794379,0.59803192179048,0.38027314417929,0.0216949340302299,0.611293902682254,0.388706097317746
2012,"NEVADA",1014918,0.456753156412636,0.523562494704006,0.0196843488833581,0.465924578366535,0.534075421633465
2012,"NEW HAMPSHIRE",710972,0.464037964926889,0.51979684150712,0.0161651935659913,0.471662480217419,0.528337519782581
2012,"NEW JERSEY",3638499,0.406235648271444,0.583423549106376,0.0103408026221802,0.410480344494142,0.589519655505858
